lead_id,user_id,campaign_id,created_at,canal
27677,127676,1,2024-03-12,google
27678,127677,2,2024-02-05,meta
27679,127678,1,2024-01-14,google
27680,127679,1,2024-03-27,google
27681,127680,2,2024-01-15,meta
27682,127681,3,2024-02-04,linkedin
27683,127682,1,2024-01-22,google
27684,127683,2,2024-02-16,meta
27685,127684,1,2024-02-05,google
27686,127685,2,2024-01-15,meta
27687,127686,3,2024-03-22,linkedin
27688,127687,3,2024-02-27,linkedin
27689,127688,1,2024-01-31,google
27690,127689,2,2024-02-10,meta
27691,127690,3,2024-03-29,linkedin
27692,127691,3,2024-03-14,linkedin
27693,127692,2,2024-03-18,meta
27694,127693,1,2024-01-26,google
27695,127694,3,2024-03-23,linkedin
27696,127695,3,2024-01-30,linkedin
27697,127696,3,2024-01-12,linkedin
27698,127697,1,2024-01-31,google
27699,127698,3,2024-03-22,linkedin
27700,127699,2,2024-01-02,meta
27701,127700,1,2024-03-18,google
27702,127701,3,2024-01-20,linkedin
27703,127702,2,2024-02-27,meta
27704,127703,2,2024-01-20,meta
27705,127704,1,2024-02-03,google
27706,127705,2,2024-02-29,meta
27707,127706,1,2024-02-03,google
27708,127707,1,2024-02-06,google
27709,127708,1,2024-03-07,google
27710,127709,2,2024-01-19,meta
27711,127710,1,2024-02-21,google
27712,127711,1,2024-02-13,google
27713,127712,2,2024-03-26,meta
27714,127713,1,2024-01-27,google
27715,127714,3,2024-02-07,linkedin
27716,127715,2,2024-01-21,meta
27717,127716,2,2024-03-24,meta
27718,127717,2,2024-02-07,meta
27719,127718,3,2024-01-13,linkedin
27720,127719,1,2024-01-21,google
27721,127720,2,2024-02-11,meta
27722,127721,2,2024-02-17,meta
27723,127722,2,2024-02-15,meta
27724,127723,3,2024-03-18,linkedin
27725,127724,3,2024-02-26,linkedin
27726,127725,3,2024-02-21,linkedin
27727,127726,1,2024-01-22,google
27728,127727,1,2024-01-17,google
27729,127728,3,2024-01-26,linkedin
27730,127729,1,2024-02-08,google
27731,127730,3,2024-03-11,linkedin
27732,127731,1,2024-03-03,google
27733,127732,1,2024-03-29,google
27734,127733,3,2024-02-20,linkedin
27735,127734,2,2024-01-30,meta
27736,127735,2,2024-02-10,meta
27737,127736,1,2024-02-02,google
27738,127737,1,2024-02-19,google
27739,127738,1,2024-03-03,google
27740,127739,1,2024-02-08,google
27741,127740,1,2024-01-28,google
27742,127741,1,2024-01-18,google
27743,127742,3,2024-03-14,linkedin
27744,127743,2,2024-02-28,meta
27745,127744,2,2024-03-06,meta
27746,127745,3,2024-02-12,linkedin
27747,127746,3,2024-03-18,linkedin
27748,127747,2,2024-01-13,meta
27749,127748,2,2024-01-01,meta
27750,127749,1,2024-02-01,google
27751,127750,2,2024-03-29,meta
27752,127751,1,2024-01-10,google
27753,127752,1,2024-01-15,google
27754,127753,2,2024-01-17,meta
27755,127754,1,2024-03-03,google
27756,127755,1,2024-02-23,google
27757,127756,3,2024-01-23,linkedin
27758,127757,2,2024-03-11,meta
27759,127758,3,2024-02-19,linkedin
27760,127759,1,2024-02-28,google
27761,127760,1,2024-02-05,google
27762,127761,3,2024-01-06,linkedin
27763,127762,3,2024-03-06,linkedin
27764,127763,3,2024-02-01,linkedin
27765,127764,1,2024-02-22,google
27766,127765,2,2024-03-09,meta
27767,127766,1,2024-03-23,google
27768,127767,3,2024-01-02,linkedin
27769,127768,2,2024-02-12,meta
27770,127769,3,2024-03-27,linkedin
27771,127770,1,2024-02-09,google
27772,127771,2,2024-03-08,meta
27773,127772,2,2024-01-04,meta
27774,127773,1,2024-03-15,google
27775,127774,3,2024-02-15,linkedin
27776,127775,3,2024-01-20,linkedin
27777,127776,3,2024-01-14,linkedin
27778,127777,1,2024-01-14,google
27779,127778,3,2024-02-18,linkedin
27780,127779,2,2024-01-03,meta
27781,127780,3,2024-03-19,linkedin
27782,127781,3,2024-01-21,linkedin
27783,127782,2,2024-03-01,meta
27784,127783,2,2024-01-02,meta
27785,127784,3,2024-01-21,linkedin
27786,127785,2,2024-01-10,meta
27787,127786,1,2024-01-19,google
27788,127787,2,2024-02-22,meta
27789,127788,1,2024-03-16,google
27790,127789,2,2024-02-18,meta
27791,127790,1,2024-03-20,google
27792,127791,1,2024-01-08,google
27793,127792,3,2024-02-26,linkedin
27794,127793,2,2024-03-29,meta
27795,127794,2,2024-01-24,meta
27796,127795,2,2024-02-16,meta
27797,127796,1,2024-03-22,google
27798,127797,3,2024-01-21,linkedin
27799,127798,2,2024-01-08,meta
27800,127799,3,2024-01-19,linkedin
27801,127800,3,2024-01-30,linkedin
27802,127801,1,2024-01-26,google
27803,127802,2,2024-01-20,meta
27804,127803,3,2024-03-18,linkedin
27805,127804,2,2024-03-13,meta
27806,127805,2,2024-03-27,meta
27807,127806,2,2024-02-14,meta
27808,127807,3,2024-03-04,linkedin
27809,127808,1,2024-01-30,google
27810,127809,1,2024-02-22,google
27811,127810,3,2024-02-19,linkedin
27812,127811,2,2024-03-02,meta
27813,127812,2,2024-02-11,meta
27814,127813,1,2024-01-28,google
27815,127814,3,2024-02-27,linkedin
27816,127815,3,2024-01-31,linkedin
27817,127816,1,2024-03-30,google
27818,127817,3,2024-02-28,linkedin
27819,127818,3,2024-03-15,linkedin
27820,127819,1,2024-01-12,google
27821,127820,1,2024-02-14,google
27822,127821,3,2024-03-06,linkedin
27823,127822,3,2024-03-08,linkedin
27824,127823,1,2024-02-01,google
27825,127824,1,2024-02-10,google
27826,127825,2,2024-02-24,meta
27827,127826,3,2024-03-09,linkedin
27828,127827,3,2024-01-05,linkedin
27829,127828,1,2024-03-03,google
27830,127829,1,2024-01-04,google
27831,127830,2,2024-02-10,meta
27832,127831,2,2024-01-12,meta
27833,127832,1,2024-02-06,google
27834,127833,3,2024-02-24,linkedin
27835,127834,2,2024-02-14,meta
27836,127835,1,2024-01-28,google
27837,127836,1,2024-02-28,google
27838,127837,1,2024-01-07,google
27839,127838,3,2024-02-29,linkedin
27840,127839,1,2024-02-22,google
27841,127840,1,2024-02-09,google
27842,127841,3,2024-02-21,linkedin
27843,127842,1,2024-01-11,google
27844,127843,1,2024-02-19,google
27845,127844,2,2024-02-19,meta
27846,127845,1,2024-02-17,google
27847,127846,3,2024-03-24,linkedin
27848,127847,2,2024-02-23,meta
27849,127848,1,2024-01-06,google
27850,127849,3,2024-02-19,linkedin
27851,127850,1,2024-03-22,google
27852,127851,2,2024-03-25,meta
27853,127852,3,2024-01-03,linkedin
27854,127853,2,2024-02-10,meta
27855,127854,3,2024-01-28,linkedin
27856,127855,3,2024-02-01,linkedin
27857,127856,1,2024-02-08,google
27858,127857,3,2024-03-28,linkedin
27859,127858,3,2024-03-11,linkedin
27860,127859,1,2024-03-03,google
27861,127860,3,2024-01-19,linkedin
27862,127861,3,2024-01-01,linkedin
27863,127862,3,2024-02-02,linkedin
27864,127863,3,2024-02-02,linkedin
27865,127864,1,2024-01-11,google
27866,127865,1,2024-02-29,google
27867,127866,2,2024-03-27,meta
27868,127867,3,2024-01-28,linkedin
27869,127868,1,2024-03-02,google
27870,127869,3,2024-02-16,linkedin
27871,127870,1,2024-01-17,google
27872,127871,2,2024-03-14,meta
27873,127872,3,2024-03-12,linkedin
27874,127873,2,2024-01-09,meta
27875,127874,2,2024-03-23,meta
27876,127875,2,2024-01-08,meta
27877,127876,1,2024-02-28,google
27878,127877,3,2024-03-09,linkedin
27879,127878,1,2024-03-18,google
27880,127879,1,2024-02-14,google
27881,127880,3,2024-02-02,linkedin
27882,127881,3,2024-02-07,linkedin
27883,127882,3,2024-03-03,linkedin
27884,127883,3,2024-01-12,linkedin
27885,127884,1,2024-03-07,google
27886,127885,3,2024-01-29,linkedin
27887,127886,3,2024-01-22,linkedin
27888,127887,3,2024-02-03,linkedin
27889,127888,2,2024-03-10,meta
27890,127889,3,2024-02-08,linkedin
27891,127890,3,2024-01-16,linkedin
27892,127891,1,2024-01-31,google
27893,127892,2,2024-02-18,meta
27894,127893,1,2024-02-13,google
27895,127894,2,2024-03-19,meta
27896,127895,1,2024-02-15,google
27897,127896,1,2024-01-01,google
27898,127897,3,2024-02-13,linkedin
27899,127898,3,2024-03-24,linkedin
27900,127899,2,2024-03-27,meta
27901,127900,2,2024-03-24,meta
27902,127901,2,2024-02-15,meta
27903,127902,3,2024-03-29,linkedin
27904,127903,1,2024-03-12,google
27905,127904,2,2024-02-22,meta
27906,127905,3,2024-02-02,linkedin
27907,127906,3,2024-02-14,linkedin
27908,127907,1,2024-03-04,google
27909,127908,1,2024-01-03,google
27910,127909,3,2024-01-24,linkedin
27911,127910,1,2024-03-16,google
27912,127911,1,2024-01-31,google
27913,127912,3,2024-03-11,linkedin
27914,127913,2,2024-02-09,meta
27915,127914,2,2024-03-21,meta
27916,127915,3,2024-02-19,linkedin
27917,127916,2,2024-03-14,meta
27918,127917,3,2024-01-15,linkedin
27919,127918,3,2024-01-21,linkedin
27920,127919,1,2024-01-21,google
27921,127920,2,2024-02-29,meta
27922,127921,3,2024-03-05,linkedin
27923,127922,2,2024-01-21,meta
27924,127923,2,2024-02-24,meta
27925,127924,2,2024-03-09,meta
27926,127925,3,2024-03-19,linkedin
27927,127926,1,2024-01-26,google
27928,127927,2,2024-03-15,meta
27929,127928,3,2024-02-24,linkedin
27930,127929,2,2024-03-25,meta
27931,127930,1,2024-02-15,google
27932,127931,2,2024-03-02,meta
27933,127932,3,2024-03-10,linkedin
27934,127933,2,2024-02-23,meta
27935,127934,2,2024-01-04,meta
27936,127935,2,2024-02-14,meta
27937,127936,1,2024-03-25,google
27938,127937,2,2024-02-23,meta
27939,127938,3,2024-03-21,linkedin
27940,127939,2,2024-02-22,meta
27941,127940,2,2024-02-13,meta
27942,127941,2,2024-03-27,meta
27943,127942,1,2024-02-05,google
27944,127943,3,2024-02-03,linkedin
27945,127944,2,2024-02-21,meta
27946,127945,3,2024-01-06,linkedin
27947,127946,3,2024-02-07,linkedin
27948,127947,1,2024-03-26,google
27949,127948,3,2024-02-02,linkedin
27950,127949,2,2024-03-15,meta
27951,127950,1,2024-02-24,google
27952,127951,1,2024-01-23,google
27953,127952,3,2024-02-13,linkedin
27954,127953,1,2024-01-28,google
27955,127954,3,2024-03-04,linkedin
27956,127955,3,2024-02-17,linkedin
27957,127956,1,2024-02-28,google
27958,127957,2,2024-03-23,meta
27959,127958,3,2024-02-28,linkedin
27960,127959,1,2024-02-12,google
27961,127960,1,2024-02-12,google
27962,127961,3,2024-03-17,linkedin
27963,127962,3,2024-01-13,linkedin
27964,127963,3,2024-03-12,linkedin
27965,127964,3,2024-02-12,linkedin
27966,127965,2,2024-01-13,meta
27967,127966,2,2024-02-04,meta
27968,127967,2,2024-01-11,meta
27969,127968,2,2024-01-21,meta
27970,127969,1,2024-03-12,google
27971,127970,3,2024-01-26,linkedin
27972,127971,1,2024-03-26,google
27973,127972,1,2024-02-19,google
27974,127973,2,2024-02-18,meta
27975,127974,1,2024-03-14,google
27976,127975,2,2024-03-30,meta
27977,127976,3,2024-03-26,linkedin
27978,127977,2,2024-01-13,meta
27979,127978,3,2024-02-08,linkedin
27980,127979,2,2024-02-24,meta
27981,127980,1,2024-01-07,google
27982,127981,1,2024-02-12,google
27983,127982,2,2024-02-11,meta
27984,127983,3,2024-02-27,linkedin
27985,127984,3,2024-01-12,linkedin
27986,127985,2,2024-01-13,meta
27987,127986,1,2024-01-12,google
27988,127987,3,2024-03-16,linkedin
27989,127988,2,2024-02-07,meta
27990,127989,3,2024-01-03,linkedin
27991,127990,1,2024-03-12,google
27992,127991,3,2024-03-02,linkedin
27993,127992,2,2024-01-31,meta
27994,127993,3,2024-03-17,linkedin
27995,127994,3,2024-03-12,linkedin
27996,127995,1,2024-02-06,google
27997,127996,1,2024-01-24,google
27998,127997,1,2024-03-08,google
27999,127998,1,2024-03-04,google
28000,127999,2,2024-01-16,meta
28001,128000,3,2024-01-18,linkedin
28002,128001,3,2024-03-08,linkedin
28003,128002,3,2024-02-09,linkedin
28004,128003,3,2024-02-27,linkedin
28005,128004,2,2024-02-14,meta
28006,128005,1,2024-02-22,google
28007,128006,3,2024-01-27,linkedin
28008,128007,3,2024-02-05,linkedin
28009,128008,1,2024-03-08,google
28010,128009,1,2024-01-13,google
28011,128010,3,2024-02-20,linkedin
28012,128011,1,2024-02-17,google
28013,128012,3,2024-02-29,linkedin
28014,128013,3,2024-03-18,linkedin
28015,128014,3,2024-03-10,linkedin
28016,128015,3,2024-02-20,linkedin
28017,128016,3,2024-01-14,linkedin
28018,128017,3,2024-02-12,linkedin
28019,128018,1,2024-01-03,google
28020,128019,2,2024-01-25,meta
28021,128020,2,2024-02-03,meta
28022,128021,3,2024-03-10,linkedin
28023,128022,1,2024-02-25,google
28024,128023,3,2024-03-05,linkedin
28025,128024,1,2024-02-29,google
28026,128025,3,2024-02-17,linkedin
28027,128026,3,2024-03-12,linkedin
28028,128027,2,2024-03-21,meta
28029,128028,1,2024-03-17,google
28030,128029,1,2024-01-19,google
28031,128030,2,2024-02-04,meta
28032,128031,2,2024-02-02,meta
28033,128032,2,2024-02-11,meta
28034,128033,2,2024-02-23,meta
28035,128034,1,2024-02-08,google
28036,128035,1,2024-03-04,google
28037,128036,2,2024-02-07,meta
28038,128037,3,2024-02-07,linkedin
28039,128038,3,2024-03-13,linkedin
28040,128039,3,2024-02-21,linkedin
28041,128040,3,2024-02-16,linkedin
28042,128041,1,2024-03-05,google
28043,128042,1,2024-02-11,google
28044,128043,1,2024-02-24,google
28045,128044,3,2024-02-28,linkedin
28046,128045,2,2024-03-06,meta
28047,128046,3,2024-03-14,linkedin
28048,128047,1,2024-02-23,google
28049,128048,3,2024-02-20,linkedin
28050,128049,2,2024-01-23,meta
28051,128050,2,2024-03-13,meta
28052,128051,3,2024-01-11,linkedin
28053,128052,1,2024-02-05,google
28054,128053,1,2024-02-25,google
28055,128054,1,2024-02-11,google
28056,128055,3,2024-01-13,linkedin
28057,128056,1,2024-03-23,google
28058,128057,3,2024-02-21,linkedin
28059,128058,1,2024-01-30,google
28060,128059,2,2024-03-22,meta
28061,128060,2,2024-01-12,meta
28062,128061,1,2024-03-16,google
28063,128062,3,2024-01-21,linkedin
28064,128063,1,2024-01-12,google
28065,128064,3,2024-03-02,linkedin
28066,128065,2,2024-02-08,meta
28067,128066,3,2024-02-13,linkedin
28068,128067,1,2024-01-04,google
28069,128068,2,2024-01-31,meta
28070,128069,3,2024-01-24,linkedin
28071,128070,3,2024-02-11,linkedin
28072,128071,2,2024-02-18,meta
28073,128072,1,2024-03-22,google
28074,128073,2,2024-03-30,meta
28075,128074,1,2024-01-20,google
28076,128075,1,2024-01-08,google
28077,128076,3,2024-02-02,linkedin
28078,128077,1,2024-03-08,google
28079,128078,1,2024-02-07,google
28080,128079,2,2024-03-26,meta
28081,128080,2,2024-02-05,meta
28082,128081,1,2024-02-17,google
28083,128082,3,2024-01-08,linkedin
28084,128083,2,2024-03-13,meta
28085,128084,3,2024-03-22,linkedin
28086,128085,2,2024-02-29,meta
28087,128086,2,2024-01-24,meta
28088,128087,1,2024-01-17,google
28089,128088,2,2024-03-05,meta
28090,128089,2,2024-02-08,meta
28091,128090,3,2024-03-19,linkedin
28092,128091,2,2024-02-24,meta
28093,128092,2,2024-03-17,meta
28094,128093,3,2024-03-27,linkedin
28095,128094,1,2024-03-01,google
28096,128095,1,2024-01-31,google
28097,128096,2,2024-01-28,meta
28098,128097,2,2024-02-01,meta
28099,128098,3,2024-01-07,linkedin
28100,128099,1,2024-03-18,google
28101,128100,1,2024-01-14,google
28102,128101,1,2024-03-13,google
28103,128102,3,2024-02-23,linkedin
28104,128103,3,2024-03-10,linkedin
28105,128104,3,2024-02-20,linkedin
28106,128105,2,2024-03-19,meta
28107,128106,1,2024-01-30,google
28108,128107,2,2024-01-30,meta
28109,128108,2,2024-01-16,meta
28110,128109,3,2024-01-23,linkedin
28111,128110,1,2024-01-31,google
28112,128111,2,2024-01-12,meta
28113,128112,1,2024-03-25,google
28114,128113,2,2024-01-03,meta
28115,128114,3,2024-03-07,linkedin
28116,128115,2,2024-02-07,meta
28117,128116,3,2024-03-26,linkedin
28118,128117,1,2024-03-25,google
28119,128118,2,2024-01-16,meta
28120,128119,2,2024-03-22,meta
28121,128120,3,2024-01-04,linkedin
28122,128121,3,2024-01-20,linkedin
28123,128122,1,2024-02-14,google
28124,128123,3,2024-01-13,linkedin
28125,128124,1,2024-01-02,google
28126,128125,2,2024-01-31,meta
28127,128126,1,2024-01-28,google
28128,128127,1,2024-03-13,google
28129,128128,1,2024-02-28,google
28130,128129,2,2024-01-11,meta
28131,128130,2,2024-02-04,meta
28132,128131,3,2024-02-18,linkedin
28133,128132,1,2024-02-13,google
28134,128133,2,2024-02-27,meta
28135,128134,1,2024-02-20,google
28136,128135,1,2024-01-17,google
28137,128136,1,2024-03-30,google
28138,128137,2,2024-01-04,meta
28139,128138,1,2024-02-02,google
28140,128139,1,2024-03-02,google
28141,128140,3,2024-03-21,linkedin
28142,128141,1,2024-03-12,google
28143,128142,3,2024-03-30,linkedin
28144,128143,1,2024-02-12,google
28145,128144,3,2024-03-24,linkedin
28146,128145,2,2024-02-11,meta
28147,128146,2,2024-02-20,meta
28148,128147,1,2024-02-07,google
28149,128148,3,2024-02-12,linkedin
28150,128149,2,2024-02-17,meta
28151,128150,1,2024-02-11,google
28152,128151,1,2024-02-26,google
28153,128152,3,2024-02-23,linkedin
28154,128153,3,2024-01-17,linkedin
28155,128154,1,2024-02-20,google
28156,128155,3,2024-01-09,linkedin
28157,128156,3,2024-03-24,linkedin
28158,128157,2,2024-01-08,meta
28159,128158,3,2024-03-03,linkedin
28160,128159,1,2024-02-25,google
28161,128160,3,2024-03-10,linkedin
28162,128161,1,2024-01-09,google
28163,128162,1,2024-03-15,google
28164,128163,3,2024-01-05,linkedin
28165,128164,3,2024-03-12,linkedin
28166,128165,3,2024-03-04,linkedin
28167,128166,2,2024-02-21,meta
28168,128167,2,2024-02-04,meta
28169,128168,3,2024-02-29,linkedin
28170,128169,1,2024-03-29,google
28171,128170,3,2024-02-08,linkedin
28172,128171,2,2024-01-06,meta
28173,128172,2,2024-03-28,meta
28174,128173,3,2024-01-21,linkedin
28175,128174,1,2024-02-05,google
28176,128175,1,2024-01-18,google
28177,128176,2,2024-01-01,meta
28178,128177,2,2024-01-17,meta
28179,128178,2,2024-03-09,meta
28180,128179,1,2024-01-06,google
28181,128180,2,2024-02-27,meta
28182,128181,2,2024-02-14,meta
28183,128182,1,2024-03-12,google
28184,128183,2,2024-03-29,meta
28185,128184,2,2024-03-23,meta
28186,128185,3,2024-02-17,linkedin
28187,128186,2,2024-02-19,meta
28188,128187,3,2024-02-25,linkedin
28189,128188,2,2024-01-09,meta
28190,128189,2,2024-03-02,meta
28191,128190,3,2024-01-31,linkedin
28192,128191,2,2024-03-05,meta
28193,128192,3,2024-03-01,linkedin
28194,128193,2,2024-01-10,meta
28195,128194,3,2024-02-22,linkedin
28196,128195,3,2024-03-04,linkedin
28197,128196,2,2024-03-04,meta
28198,128197,2,2024-02-19,meta
28199,128198,3,2024-03-26,linkedin
28200,128199,1,2024-03-05,google
28201,128200,2,2024-03-17,meta
28202,128201,2,2024-01-14,meta
28203,128202,1,2024-01-23,google
28204,128203,1,2024-01-28,google
28205,128204,3,2024-02-27,linkedin
28206,128205,2,2024-02-09,meta
28207,128206,3,2024-03-04,linkedin
28208,128207,2,2024-01-02,meta
28209,128208,1,2024-02-12,google
28210,128209,3,2024-03-28,linkedin
28211,128210,2,2024-01-12,meta
28212,128211,2,2024-02-04,meta
28213,128212,1,2024-03-14,google
28214,128213,1,2024-03-09,google
28215,128214,2,2024-03-03,meta
28216,128215,1,2024-02-10,google
28217,128216,1,2024-03-04,google
28218,128217,3,2024-01-18,linkedin
28219,128218,2,2024-03-10,meta
28220,128219,3,2024-01-11,linkedin
28221,128220,1,2024-03-05,google
28222,128221,2,2024-01-23,meta
28223,128222,1,2024-01-04,google
28224,128223,1,2024-01-07,google
28225,128224,2,2024-02-10,meta
28226,128225,1,2024-02-18,google
28227,128226,3,2024-01-17,linkedin
28228,128227,2,2024-03-15,meta
28229,128228,1,2024-02-24,google
28230,128229,1,2024-01-27,google
28231,128230,1,2024-01-12,google
28232,128231,2,2024-02-16,meta
28233,128232,3,2024-02-03,linkedin
28234,128233,1,2024-01-08,google
28235,128234,1,2024-01-23,google
28236,128235,1,2024-01-26,google
28237,128236,2,2024-02-03,meta
28238,128237,1,2024-02-01,google
28239,128238,1,2024-01-06,google
28240,128239,1,2024-03-05,google
28241,128240,2,2024-02-28,meta
28242,128241,3,2024-02-19,linkedin
28243,128242,2,2024-03-08,meta
28244,128243,3,2024-03-29,linkedin
28245,128244,3,2024-01-08,linkedin
28246,128245,2,2024-02-09,meta
28247,128246,1,2024-02-15,google
28248,128247,3,2024-03-24,linkedin
28249,128248,1,2024-03-18,google
28250,128249,3,2024-02-02,linkedin
28251,128250,1,2024-02-27,google
28252,128251,1,2024-01-03,google
28253,128252,2,2024-03-19,meta
28254,128253,1,2024-01-27,google
28255,128254,3,2024-03-23,linkedin
28256,128255,1,2024-03-05,google
28257,128256,1,2024-02-26,google
28258,128257,1,2024-02-04,google
28259,128258,3,2024-02-21,linkedin
28260,128259,3,2024-02-20,linkedin
28261,128260,3,2024-01-17,linkedin
28262,128261,1,2024-03-17,google
28263,128262,2,2024-02-21,meta
28264,128263,3,2024-02-17,linkedin
28265,128264,1,2024-02-27,google
28266,128265,3,2024-03-16,linkedin
28267,128266,2,2024-01-26,meta
28268,128267,1,2024-01-27,google
28269,128268,3,2024-01-24,linkedin
28270,128269,3,2024-03-21,linkedin
28271,128270,2,2024-01-11,meta
28272,128271,3,2024-03-26,linkedin
28273,128272,1,2024-01-08,google
28274,128273,1,2024-02-17,google
28275,128274,2,2024-02-01,meta
28276,128275,2,2024-01-29,meta
28277,128276,2,2024-01-05,meta
28278,128277,1,2024-02-18,google
28279,128278,2,2024-01-13,meta
28280,128279,3,2024-03-29,linkedin
28281,128280,3,2024-02-11,linkedin
28282,128281,1,2024-01-10,google
28283,128282,3,2024-01-26,linkedin
28284,128283,2,2024-01-26,meta
28285,128284,3,2024-03-25,linkedin
28286,128285,2,2024-01-23,meta
28287,128286,3,2024-02-13,linkedin
28288,128287,1,2024-03-16,google
28289,128288,2,2024-02-08,meta
28290,128289,3,2024-02-12,linkedin
28291,128290,1,2024-02-21,google
28292,128291,3,2024-02-27,linkedin
28293,128292,1,2024-03-29,google
28294,128293,3,2024-03-16,linkedin
28295,128294,2,2024-02-01,meta
28296,128295,2,2024-01-18,meta
28297,128296,2,2024-02-11,meta
28298,128297,2,2024-03-24,meta
28299,128298,2,2024-01-02,meta
28300,128299,3,2024-02-29,linkedin
28301,128300,3,2024-02-02,linkedin
28302,128301,3,2024-02-15,linkedin
28303,128302,3,2024-03-21,linkedin
28304,128303,2,2024-02-28,meta
28305,128304,1,2024-02-26,google
28306,128305,2,2024-03-02,meta
28307,128306,3,2024-03-03,linkedin
28308,128307,2,2024-03-13,meta
28309,128308,2,2024-01-31,meta
28310,128309,2,2024-02-08,meta
28311,128310,1,2024-03-25,google
28312,128311,2,2024-01-22,meta
28313,128312,2,2024-01-17,meta
28314,128313,1,2024-01-03,google
28315,128314,2,2024-02-01,meta
28316,128315,2,2024-02-02,meta
28317,128316,2,2024-03-04,meta
28318,128317,2,2024-01-10,meta
28319,128318,2,2024-01-05,meta
28320,128319,3,2024-03-08,linkedin
28321,128320,2,2024-02-07,meta
28322,128321,1,2024-02-10,google
28323,128322,2,2024-03-24,meta
28324,128323,3,2024-03-13,linkedin
28325,128324,1,2024-03-01,google
28326,128325,1,2024-01-15,google
28327,128326,2,2024-02-21,meta
28328,128327,3,2024-01-08,linkedin
28329,128328,2,2024-02-25,meta
28330,128329,3,2024-01-30,linkedin
28331,128330,3,2024-03-14,linkedin
28332,128331,2,2024-03-18,meta
28333,128332,3,2024-02-03,linkedin
28334,128333,2,2024-02-28,meta
28335,128334,3,2024-02-25,linkedin
28336,128335,1,2024-03-26,google
28337,128336,2,2024-01-13,meta
28338,128337,3,2024-02-20,linkedin
28339,128338,1,2024-02-28,google
28340,128339,1,2024-03-02,google
28341,128340,1,2024-01-29,google
28342,128341,1,2024-03-02,google
28343,128342,2,2024-01-07,meta
28344,128343,3,2024-02-13,linkedin
28345,128344,1,2024-01-06,google
28346,128345,3,2024-03-02,linkedin
28347,128346,3,2024-03-08,linkedin
28348,128347,3,2024-03-18,linkedin
28349,128348,2,2024-03-10,meta
28350,128349,2,2024-01-17,meta
28351,128350,1,2024-02-18,google
28352,128351,3,2024-01-24,linkedin
28353,128352,2,2024-03-17,meta
28354,128353,2,2024-01-12,meta
28355,128354,2,2024-02-26,meta
28356,128355,1,2024-01-29,google
28357,128356,2,2024-03-28,meta
28358,128357,3,2024-03-02,linkedin
28359,128358,2,2024-03-18,meta
28360,128359,2,2024-01-27,meta
28361,128360,1,2024-01-05,google
28362,128361,3,2024-02-09,linkedin
28363,128362,2,2024-02-16,meta
28364,128363,3,2024-01-09,linkedin
28365,128364,3,2024-01-16,linkedin
28366,128365,2,2024-01-13,meta
28367,128366,1,2024-02-23,google
28368,128367,3,2024-01-15,linkedin
28369,128368,2,2024-01-25,meta
28370,128369,3,2024-01-16,linkedin
28371,128370,3,2024-02-13,linkedin
28372,128371,3,2024-02-16,linkedin
28373,128372,2,2024-02-02,meta
28374,128373,3,2024-03-24,linkedin
28375,128374,3,2024-01-26,linkedin
28376,128375,1,2024-02-09,google
28377,128376,2,2024-03-11,meta
28378,128377,2,2024-02-14,meta
28379,128378,3,2024-03-21,linkedin
28380,128379,1,2024-02-12,google
28381,128380,3,2024-03-12,linkedin
28382,128381,3,2024-01-23,linkedin
28383,128382,2,2024-02-16,meta
28384,128383,1,2024-02-13,google
28385,128384,3,2024-03-22,linkedin
28386,128385,2,2024-02-11,meta
28387,128386,3,2024-01-12,linkedin
28388,128387,3,2024-02-05,linkedin
28389,128388,1,2024-03-19,google
28390,128389,1,2024-03-22,google
28391,128390,1,2024-03-29,google
28392,128391,3,2024-01-13,linkedin
28393,128392,1,2024-03-28,google
28394,128393,2,2024-03-21,meta
28395,128394,3,2024-03-05,linkedin
28396,128395,1,2024-01-27,google
28397,128396,3,2024-01-20,linkedin
28398,128397,3,2024-01-18,linkedin
28399,128398,2,2024-03-04,meta
28400,128399,2,2024-01-09,meta
28401,128400,2,2024-03-14,meta
28402,128401,3,2024-01-25,linkedin
28403,128402,3,2024-01-01,linkedin
28404,128403,2,2024-02-28,meta
28405,128404,3,2024-02-05,linkedin
28406,128405,2,2024-01-18,meta
28407,128406,2,2024-02-16,meta
28408,128407,1,2024-03-19,google
28409,128408,2,2024-02-02,meta
28410,128409,1,2024-01-22,google
28411,128410,2,2024-03-28,meta
28412,128411,3,2024-03-05,linkedin
28413,128412,1,2024-01-11,google
28414,128413,3,2024-01-26,linkedin
28415,128414,3,2024-03-30,linkedin
28416,128415,2,2024-03-10,meta
28417,128416,2,2024-03-03,meta
28418,128417,3,2024-03-18,linkedin
28419,128418,2,2024-03-28,meta
28420,128419,2,2024-02-07,meta
28421,128420,2,2024-02-18,meta
28422,128421,3,2024-01-17,linkedin
28423,128422,1,2024-02-26,google
28424,128423,1,2024-01-14,google
28425,128424,3,2024-03-23,linkedin
28426,128425,2,2024-01-08,meta
28427,128426,2,2024-02-25,meta
28428,128427,1,2024-01-23,google
28429,128428,3,2024-02-13,linkedin
28430,128429,3,2024-03-06,linkedin
28431,128430,2,2024-01-03,meta
28432,128431,2,2024-02-22,meta
28433,128432,2,2024-01-13,meta
28434,128433,3,2024-03-09,linkedin
28435,128434,1,2024-03-22,google
28436,128435,3,2024-01-01,linkedin
