conversion_id,lead_id,converted_at,revenue
5078,5217,2024-02-17,1229.37
5079,23623,2024-01-20,451.23
5080,41400,2024-01-17,918.4
5081,20311,2024-01-16,243.87
5082,658,2024-03-23,872.54
5083,35038,2024-02-23,1367.11
5084,44828,2024-03-06,331.59
5085,15944,2024-02-16,1294.16
5086,42014,2024-03-02,698.33
5087,28058,2024-02-24,537.71
5088,21872,2024-04-03,161.08
5089,7028,2024-02-12,830.48
5090,49786,2024-03-27,363.91
5091,30813,2024-02-10,1414.94
5092,35602,2024-03-15,418.16
5093,21547,2024-03-16,913.24
5094,14795,2024-04-02,873.12
5095,45054,2024-01-20,558.29
5096,3900,2024-02-29,1289.93
5097,29369,2024-03-06,340.21
5098,15626,2024-04-03,1240.22
5099,46649,2024-03-17,374.62
5100,10285,2024-02-15,135.52
5101,25874,2024-02-02,1420.27
5102,18720,2024-01-25,984.96
5103,14949,2024-03-08,975.28
5104,38344,2024-04-07,456.36
5105,31304,2024-02-06,277.62
5106,6543,2024-02-13,1082.61
5107,42691,2024-01-22,816.61
5108,5877,2024-02-19,531.43
5109,49325,2024-02-28,529.84
5110,15603,2024-03-11,1342.74
5111,23358,2024-01-21,1343.33
5112,46343,2024-04-03,469.97
5113,19128,2024-03-06,1207.7
5114,34792,2024-03-02,401.89
5115,36360,2024-01-19,1227.3
5116,18144,2024-03-19,259.32
5117,317,2024-04-03,1156.58
5118,730,2024-02-04,869.07
5119,45883,2024-03-03,247.02
5120,6216,2024-03-05,954.37
5121,17299,2024-01-12,353.22
5122,1842,2024-02-26,355.65
5123,2387,2024-02-29,715.23
5124,21346,2024-03-28,1449.28
5125,22115,2024-02-18,1346.97
5126,43746,2024-03-10,1253.6
5127,5467,2024-02-01,1288.62
5128,38366,2024-03-10,786.15
5129,46720,2024-03-09,612.11
5130,5541,2024-01-22,1335.26
5131,23563,2024-01-28,194.84
5132,23013,2024-01-13,1494.45
5133,32742,2024-02-17,865.23
5134,14164,2024-02-26,847.45
5135,9063,2024-03-09,494.56
5136,28698,2024-03-06,321.91
5137,18491,2024-03-27,1046.02
5138,14826,2024-01-23,593.63
5139,49828,2024-04-06,509.47
5140,15680,2024-01-31,310.53
5141,7933,2024-01-25,839.88
5142,38881,2024-03-17,915.39
5143,3003,2024-02-29,709.15
5144,31444,2024-01-27,97.09
5145,6263,2024-03-10,778.18
5146,3954,2024-01-24,466.19
5147,45135,2024-03-29,276.87
5148,33479,2024-02-21,900.15
5149,18554,2024-02-17,1033.15
5150,24224,2024-01-15,816.65
5151,32042,2024-04-03,952.3
5152,26219,2024-03-12,941.31
5153,14633,2024-01-15,256.42
5154,17091,2024-01-24,386.45
5155,34427,2024-03-10,93.47
5156,9377,2024-02-26,1474.3
5157,17781,2024-01-20,379.94
5158,10437,2024-02-22,1236.88
5159,7569,2024-01-25,1189.35
5160,23550,2024-01-17,1081.12
5161,1459,2024-04-01,718.64
5162,42297,2024-02-20,909.09
5163,34366,2024-02-19,344.6
5164,29309,2024-02-10,230.66
5165,4846,2024-02-19,579.5
5166,41961,2024-02-11,1252.33
5167,38153,2024-03-04,880.92
5168,24381,2024-03-26,1164.68
5169,38922,2024-03-09,1344.26
5170,26539,2024-03-23,875.96
5171,5937,2024-03-16,601.54
5172,7674,2024-03-09,1295.06
5173,40437,2024-02-12,406.08
5174,35495,2024-02-17,115.17
5175,39592,2024-02-16,151.96
5176,14175,2024-03-07,906.78
5177,40382,2024-02-17,1347.12
5178,23138,2024-01-13,881.27
5179,29629,2024-01-28,661.06
5180,32309,2024-02-05,899.44
5181,30872,2024-01-31,1032.97
5182,28093,2024-03-18,1157.07
5183,32485,2024-01-18,573.17
5184,32813,2024-03-21,629.39
5185,25155,2024-01-29,113.57
5186,10154,2024-03-25,1002.47
5187,25867,2024-01-09,1182.96
5188,15444,2024-03-17,805.49
5189,14193,2024-04-05,614.7
5190,13718,2024-01-17,553.08
5191,17349,2024-03-28,995.95
5192,6421,2024-03-17,549.66
5193,38691,2024-03-30,930.69
5194,47431,2024-02-18,1396.29
5195,34115,2024-02-23,549.47
5196,817,2024-01-31,177.0
5197,13864,2024-01-27,1321.1
5198,49437,2024-01-04,468.44
5199,10588,2024-01-05,1483.76
5200,49498,2024-03-11,1272.97
5201,26518,2024-02-10,686.19
5202,5246,2024-03-03,972.04
5203,38332,2024-03-17,474.11
5204,48333,2024-03-03,199.52
5205,14927,2024-03-04,826.64
5206,49066,2024-01-30,683.03
5207,37865,2024-03-10,1457.28
5208,23347,2024-01-25,928.38
5209,27037,2024-02-25,1140.95
5210,40419,2024-01-13,272.05
5211,28962,2024-02-18,1107.61
5212,23035,2024-01-23,159.99
5213,17325,2024-01-21,950.54
5214,44928,2024-04-03,1270.74
5215,18247,2024-01-21,765.95
5216,21404,2024-01-10,385.42
5217,47288,2024-01-18,710.06
5218,14711,2024-01-16,1274.39
5219,6368,2024-02-21,1094.44
5220,48396,2024-01-30,939.73
5221,42364,2024-01-19,1065.25
5222,40889,2024-02-06,1264.56
5223,31707,2024-03-02,295.65
5224,3379,2024-01-30,1275.53
5225,39488,2024-01-26,1225.35
5226,13703,2024-01-25,758.03
5227,16884,2024-02-20,652.09
5228,9657,2024-01-26,1404.23
5229,40355,2024-01-27,1243.57
5230,31379,2024-03-06,1483.91
5231,28459,2024-01-20,991.29
5232,28447,2024-01-23,124.77
5233,26890,2024-02-25,298.52
5234,20716,2024-02-29,1244.85
5235,40605,2024-03-09,987.37
5236,45282,2024-01-30,361.23
5237,32112,2024-01-26,96.95
5238,34349,2024-03-21,453.3
5239,15205,2024-03-04,275.34
5240,6893,2024-03-31,1324.25
5241,22135,2024-02-06,1333.56
5242,44142,2024-02-06,1276.11
5243,3029,2024-02-22,214.34
5244,16298,2024-02-16,271.76
5245,32722,2024-03-02,272.44
5246,25135,2024-02-26,446.95
5247,9056,2024-03-10,183.5
5248,34886,2024-03-17,1473.82
5249,16229,2024-03-14,1294.32
5250,11282,2024-03-11,178.25
5251,25574,2024-03-13,284.02
5252,36502,2024-02-15,452.49
5253,48211,2024-03-11,1180.52
5254,43418,2024-01-06,1094.02
5255,46465,2024-03-23,975.31
5256,16704,2024-03-24,1375.32
5257,32459,2024-01-07,131.53
5258,6162,2024-01-18,309.03
5259,42992,2024-02-10,349.54
5260,19307,2024-03-15,164.7
5261,48552,2024-01-14,957.97
5262,40378,2024-03-06,377.77
5263,39954,2024-02-21,765.34
5264,4989,2024-01-16,1053.32
5265,19076,2024-01-11,925.49
5266,20183,2024-03-14,491.99
5267,38820,2024-03-26,668.13
5268,19433,2024-01-10,562.55
5269,36919,2024-03-03,1290.5
5270,19483,2024-01-28,676.3
5271,39059,2024-02-29,167.57
5272,39447,2024-01-31,959.49
5273,22157,2024-03-10,360.71
5274,37812,2024-02-29,560.86
5275,12291,2024-03-13,545.33
5276,36129,2024-02-07,182.84
5277,2297,2024-03-07,1430.34
5278,3832,2024-02-07,856.83
5279,33223,2024-03-11,301.87
5280,11495,2024-03-23,869.17
5281,20791,2024-03-30,721.24
5282,44316,2024-02-05,569.71
5283,38885,2024-02-16,750.91
5284,3435,2024-01-31,1030.86
5285,38208,2024-03-02,363.32
5286,3078,2024-03-11,843.79
5287,1108,2024-03-11,1234.45
5288,16656,2024-02-24,395.94
5289,45227,2024-02-09,812.05
5290,25831,2024-03-05,1451.34
5291,21504,2024-03-28,1216.72
5292,46861,2024-02-06,922.08
5293,2147,2024-02-22,1143.74
5294,36815,2024-03-26,826.4
5295,25284,2024-04-05,1480.93
5296,27041,2024-01-08,320.24
5297,46779,2024-02-11,1101.8
5298,45190,2024-01-30,88.46
5299,18146,2024-02-13,258.49
5300,27708,2024-02-11,1104.97
5301,46652,2024-03-14,1158.27
5302,7763,2024-03-29,135.94
5303,29633,2024-01-27,554.08
5304,8146,2024-02-13,247.83
5305,40440,2024-03-14,1344.0
5306,13040,2024-03-05,724.51
5307,34038,2024-04-08,708.4
5308,36291,2024-03-25,1249.89
5309,27908,2024-03-06,1067.42
5310,24657,2024-03-05,1389.66
5311,16994,2024-02-27,1412.9
5312,5346,2024-03-19,524.74
5313,5166,2024-04-10,1000.7
5314,34826,2024-02-29,849.34
5315,1676,2024-01-19,926.06
5316,31690,2024-03-29,967.94
5317,4147,2024-02-17,165.23
5318,31936,2024-03-06,1350.99
5319,18394,2024-01-12,279.19
5320,4708,2024-01-14,682.69
5321,2586,2024-03-13,494.75
5322,28118,2024-03-29,866.32
5323,42180,2024-03-11,1445.31
5324,31619,2024-03-23,665.64
5325,35764,2024-01-26,936.52
5326,22582,2024-02-18,280.42
5327,13836,2024-02-02,737.49
5328,12045,2024-03-02,1380.41
5329,30768,2024-03-15,1404.03
5330,7129,2024-04-01,855.93
5331,22784,2024-03-01,1171.4
5332,23251,2024-03-25,84.57
5333,23886,2024-04-08,834.74
5334,40094,2024-03-28,1120.11
5335,31012,2024-01-29,548.41
5336,12083,2024-01-21,1359.64
5337,7787,2024-04-07,1187.07
5338,5730,2024-02-20,1172.97
5339,13964,2024-03-21,110.15
5340,49262,2024-03-31,341.11
5341,5122,2024-02-03,1093.32
5342,10340,2024-01-19,877.64
5343,2821,2024-01-22,901.42
5344,32608,2024-03-21,101.03
5345,1035,2024-03-17,707.72
5346,234,2024-02-27,1196.74
5347,20697,2024-04-03,1022.25
5348,45287,2024-02-21,892.85
5349,29065,2024-01-20,1069.17
5350,16382,2024-03-08,1288.4
5351,36642,2024-01-28,1286.33
5352,11934,2024-03-22,727.55
5353,49558,2024-02-19,517.07
5354,1320,2024-03-15,600.26
5355,19422,2024-02-28,820.36
5356,14195,2024-01-05,206.9
5357,27212,2024-02-17,919.21
5358,23944,2024-03-16,723.63
5359,30571,2024-03-24,1157.68
5360,24192,2024-02-11,469.0
5361,42796,2024-01-27,174.15
5362,23408,2024-03-19,1350.29
5363,757,2024-02-23,176.67
5364,27670,2024-02-11,1396.74
5365,5554,2024-03-06,786.44
5366,33457,2024-02-14,159.92
5367,41064,2024-02-05,258.7
5368,18338,2024-01-23,836.79
5369,5043,2024-02-15,102.42
5370,20136,2024-02-29,1379.49
5371,6492,2024-04-07,1210.7
5372,18130,2024-01-26,796.46
5373,30129,2024-01-14,1395.27
5374,38904,2024-03-08,448.84
5375,14130,2024-03-02,1291.84
5376,28148,2024-02-09,1223.28
5377,6690,2024-02-27,906.18
5378,9694,2024-03-21,532.76
5379,39653,2024-01-23,872.83
5380,812,2024-01-28,1439.25
5381,28625,2024-02-23,200.1
5382,27746,2024-02-15,365.43
5383,23714,2024-01-25,994.33
5384,13505,2024-01-19,1043.36
5385,13798,2024-02-09,313.55
5386,33257,2024-01-17,1224.94
5387,9721,2024-02-20,1398.45
5388,44137,2024-04-02,193.12
5389,8318,2024-04-08,1463.43
5390,36326,2024-01-15,479.32
5391,48422,2024-01-27,518.58
5392,39928,2024-02-10,143.76
5393,2631,2024-03-09,786.32
5394,18015,2024-03-01,1435.76
5395,24532,2024-03-21,308.6
5396,8678,2024-02-19,899.14
5397,1619,2024-01-05,469.72
5398,21724,2024-03-14,106.47
5399,20565,2024-01-05,1481.75
5400,16172,2024-03-11,1096.97
5401,8490,2024-03-08,1124.36
5402,16339,2024-01-18,1021.4
5403,5456,2024-02-24,284.11
5404,35814,2024-03-24,373.51
5405,48472,2024-02-25,627.65
5406,22751,2024-01-14,1493.56
5407,7832,2024-01-14,1035.06
5408,16695,2024-03-04,708.18
5409,23468,2024-01-24,768.31
5410,5628,2024-03-14,1389.53
5411,4223,2024-03-21,358.94
5412,35610,2024-02-13,535.64
5413,21131,2024-03-10,606.64
5414,18857,2024-02-05,1354.63
5415,42679,2024-03-02,1183.04
5416,10640,2024-02-28,918.92
5417,10614,2024-03-08,526.91
5418,45810,2024-01-25,367.13
5419,18479,2024-01-27,549.67
5420,5763,2024-03-06,1399.82
5421,26690,2024-02-06,1372.52
5422,44533,2024-03-02,679.18
5423,45318,2024-02-06,542.26
5424,44237,2024-01-10,1336.12
5425,17597,2024-04-05,713.65
5426,45088,2024-01-27,134.95
5427,40911,2024-03-28,570.95
5428,22039,2024-01-18,942.36
5429,23255,2024-03-06,1421.32
5430,45134,2024-03-07,682.92
5431,27772,2024-03-21,420.98
5432,10277,2024-02-26,625.99
5433,10242,2024-02-21,161.02
5434,211,2024-01-17,1356.35
5435,28977,2024-03-13,127.46
5436,39436,2024-01-13,81.38
5437,43448,2024-03-29,952.07
5438,43062,2024-03-30,298.67
5439,36051,2024-02-18,500.43
5440,13688,2024-01-20,777.2
5441,26072,2024-03-03,1204.81
5442,3023,2024-01-26,630.27
5443,4111,2024-03-10,1439.09
5444,19012,2024-03-05,723.54
5445,15839,2024-01-14,1386.38
5446,46040,2024-02-18,722.31
5447,6757,2024-01-21,812.93
5448,18807,2024-01-27,1440.47
5449,32677,2024-04-08,1038.36
5450,42727,2024-03-20,292.11
5451,11066,2024-03-09,929.95
5452,17180,2024-03-26,399.81
5453,27738,2024-02-25,519.73
5454,24457,2024-03-30,1270.17
5455,36005,2024-02-16,1048.65
5456,36083,2024-03-29,487.37
5457,41991,2024-02-03,86.66
5458,14412,2024-02-01,834.28
5459,8531,2024-01-13,435.24
5460,33307,2024-01-11,120.2
5461,23784,2024-03-02,169.86
5462,14338,2024-03-31,1036.02
5463,22955,2024-03-15,668.28
5464,36824,2024-02-06,452.72
5465,11451,2024-02-25,1329.17
5466,7259,2024-02-27,1251.62
5467,42765,2024-03-17,741.99
5468,49142,2024-03-01,471.33
5469,18604,2024-02-28,800.19
5470,3032,2024-02-22,1149.16
5471,46318,2024-03-01,95.26
5472,7230,2024-02-27,949.84
5473,117,2024-03-22,1088.38
5474,9247,2024-01-17,1239.85
5475,19476,2024-03-30,387.59
5476,18810,2024-02-12,368.88
5477,24557,2024-03-27,386.33
5478,3796,2024-02-14,1402.63
5479,46266,2024-03-21,280.19
5480,47403,2024-02-16,1165.8
5481,12415,2024-02-25,1481.19
5482,5880,2024-03-29,1423.73
5483,13397,2024-04-02,662.05
5484,30393,2024-03-15,1271.88
5485,38492,2024-01-21,1031.6
5486,6803,2024-01-15,1313.22
5487,25305,2024-03-25,308.85
5488,34698,2024-03-23,1166.21
5489,8587,2024-01-17,912.91
5490,45079,2024-03-06,846.96
5491,48408,2024-03-10,1115.04
5492,5626,2024-02-28,467.75
5493,10343,2024-01-15,185.92
5494,15696,2024-04-07,793.01
5495,17259,2024-02-14,509.03
5496,34825,2024-02-22,444.1
5497,39720,2024-02-11,1497.9
5498,47285,2024-01-09,360.96
5499,35250,2024-01-16,414.52
5500,5921,2024-02-26,554.11
5501,14626,2024-02-18,785.74
5502,16114,2024-03-25,1314.14
5503,7267,2024-01-18,330.48
5504,36755,2024-02-21,954.67
5505,14983,2024-03-29,603.3
5506,76,2024-01-27,1211.62
5507,35251,2024-01-19,934.67
5508,26831,2024-03-18,1209.03
5509,44840,2024-01-18,1294.23
5510,1125,2024-04-02,1375.22
5511,25982,2024-01-19,1493.86
5512,42315,2024-01-21,958.79
5513,16455,2024-02-03,985.3
5514,45756,2024-02-06,279.62
5515,6428,2024-02-23,229.23
5516,27935,2024-01-15,772.43
5517,30844,2024-01-21,1065.04
5518,30082,2024-03-04,432.44
5519,15007,2024-03-28,544.57
5520,34083,2024-02-08,1074.18
5521,40403,2024-01-28,380.56
5522,47395,2024-04-12,820.35
5523,28704,2024-02-18,844.84
5524,35849,2024-03-17,1382.07
5525,47721,2024-03-17,651.23
5526,29396,2024-01-28,378.98
5527,14580,2024-01-30,326.93
5528,17901,2024-03-24,496.28
5529,195,2024-02-14,476.07
5530,48183,2024-02-23,1145.28
5531,30800,2024-01-23,923.09
5532,19220,2024-01-11,1049.05
5533,46099,2024-02-20,975.02
5534,2814,2024-01-08,763.37
5535,20371,2024-02-02,1398.15
5536,6538,2024-02-16,1240.74
5537,2665,2024-01-27,379.37
5538,22857,2024-01-17,681.6
5539,11618,2024-02-11,488.82
5540,2953,2024-02-22,1138.87
5541,45702,2024-02-16,569.13
5542,12059,2024-01-23,989.1
5543,29339,2024-03-16,494.94
5544,45491,2024-02-02,323.74
5545,26379,2024-03-18,93.05
5546,27862,2024-01-04,1492.36
5547,10534,2024-04-01,391.71
5548,15459,2024-03-04,1261.79
5549,49677,2024-02-07,1247.36
5550,45505,2024-03-27,415.07
5551,43502,2024-01-19,670.2
5552,34624,2024-01-24,1267.28
5553,5505,2024-03-18,1059.53
5554,16257,2024-03-11,605.23
5555,9238,2024-02-10,1427.78
5556,45503,2024-02-06,566.13
5557,7951,2024-02-19,381.14
5558,13684,2024-03-25,288.34
5559,15633,2024-01-16,1075.87
5560,26307,2024-01-05,121.19
5561,22072,2024-02-16,1281.09
5562,36753,2024-03-30,511.99
5563,48321,2024-02-26,605.13
5564,29279,2024-02-11,1218.6
5565,1632,2024-01-13,1236.13
5566,6109,2024-02-08,648.01
5567,24340,2024-03-21,866.43
5568,15815,2024-03-18,1044.48
5569,24384,2024-01-29,1057.82
5570,26608,2024-03-10,838.36
5571,840,2024-01-14,1278.63
5572,11476,2024-02-11,1274.85
5573,20627,2024-04-04,1285.3
5574,8280,2024-01-25,460.87
5575,30634,2024-03-09,444.81
5576,49341,2024-04-05,278.55
5577,42845,2024-01-28,1253.49
5578,31545,2024-03-04,166.14
5579,29501,2024-02-07,272.13
5580,47763,2024-03-18,1395.22
5581,8876,2024-02-16,257.66
5582,43098,2024-02-02,252.22
5583,30915,2024-02-08,1370.94
5584,5686,2024-02-07,520.35
5585,5734,2024-03-29,1331.62
5586,30293,2024-02-23,616.27
5587,11301,2024-01-17,610.57
5588,5599,2024-01-23,271.96
5589,2518,2024-03-18,1384.44
5590,25780,2024-01-13,1161.6
5591,19826,2024-03-14,400.42
5592,35670,2024-02-29,1113.47
5593,47049,2024-02-19,227.24
5594,18332,2024-03-28,823.81
5595,1847,2024-03-05,441.06
5596,18503,2024-03-21,1287.83
5597,20218,2024-02-10,805.8
5598,40293,2024-01-29,1388.12
5599,34984,2024-01-05,910.93
5600,27971,2024-02-07,795.65
5601,28360,2024-02-04,1065.39
5602,17902,2024-03-23,1193.24
5603,27088,2024-01-31,101.67
5604,12441,2024-02-12,821.64
5605,12595,2024-04-01,1181.52
5606,3198,2024-03-23,658.64
5607,2866,2024-01-27,144.07
5608,23312,2024-03-30,104.93
5609,19742,2024-04-02,1207.27
5610,9453,2024-02-02,361.27
5611,34237,2024-03-23,328.38
5612,1737,2024-04-10,491.18
5613,45116,2024-03-31,225.08
5614,28335,2024-02-29,155.67
5615,11758,2024-02-11,1318.61
5616,34581,2024-04-06,509.95
5617,7030,2024-03-05,907.0
5618,23579,2024-03-20,1298.08
5619,10860,2024-03-05,1467.99
5620,38469,2024-03-10,1057.66
5621,16373,2024-03-09,1429.23
5622,14055,2024-01-12,681.4
5623,38565,2024-04-06,1201.15
5624,34914,2024-01-21,1411.4
5625,49085,2024-04-06,155.49
5626,1931,2024-03-18,530.78
5627,46499,2024-03-18,1131.16
5628,1127,2024-01-28,527.68
5629,14234,2024-02-13,104.19
5630,44701,2024-03-08,1225.98
5631,30322,2024-03-07,313.91
5632,42698,2024-02-26,535.63
5633,7480,2024-03-23,1373.02
5634,29037,2024-02-17,376.58
5635,12590,2024-03-22,1350.56
5636,44511,2024-04-06,680.02
5637,13589,2024-03-20,1383.75
5638,17307,2024-01-15,1325.13
5639,2889,2024-01-14,669.65
5640,46394,2024-03-05,1389.06
5641,22035,2024-02-06,978.46
5642,20138,2024-02-05,755.37
5643,36455,2024-03-10,833.58
5644,8878,2024-02-23,169.89
5645,30443,2024-04-02,1226.78
5646,29916,2024-01-30,495.3
5647,48716,2024-02-17,463.64
5648,36948,2024-03-30,1095.87
5649,8669,2024-03-31,606.55
5650,31395,2024-03-07,810.11
5651,41420,2024-01-19,678.63
5652,10241,2024-02-23,796.58
5653,7597,2024-02-19,395.49
5654,43331,2024-03-26,1336.61
5655,8871,2024-02-12,946.45
5656,7801,2024-01-20,411.87
5657,21000,2024-03-05,209.99
5658,13036,2024-01-15,840.36
5659,19850,2024-02-08,744.73
5660,5201,2024-02-22,1404.14
5661,38427,2024-02-01,407.59
5662,45464,2024-02-15,1331.88
5663,33670,2024-02-28,1168.42
5664,40489,2024-02-03,756.64
5665,13161,2024-01-15,1320.76
5666,5663,2024-01-26,1303.87
5667,44311,2024-01-20,1094.48
5668,34268,2024-03-17,224.2
5669,7956,2024-01-26,307.47
5670,12969,2024-03-07,920.07
5671,49697,2024-03-13,428.5
5672,42656,2024-01-08,862.66
5673,30692,2024-02-04,876.31
5674,62,2024-01-11,913.67
5675,33595,2024-03-22,889.18
5676,12910,2024-02-13,618.55
5677,27718,2024-02-08,378.55
5678,10828,2024-03-13,816.33
5679,26232,2024-02-27,783.13
5680,7780,2024-01-15,470.77
5681,40066,2024-02-05,152.68
5682,10203,2024-03-26,371.91
5683,1809,2024-02-12,862.11
5684,37578,2024-01-27,840.58
5685,42764,2024-02-20,269.77
5686,22282,2024-01-18,940.59
5687,31943,2024-01-24,680.16
5688,41615,2024-01-09,1008.21
5689,10425,2024-04-04,1340.97
5690,13615,2024-03-27,518.14
5691,27270,2024-04-03,573.18
5692,8421,2024-03-29,1041.08
5693,33891,2024-01-31,1427.8
5694,32672,2024-02-12,770.29
5695,10633,2024-02-22,320.39
5696,30903,2024-01-31,1407.71
5697,3490,2024-03-03,747.08
5698,45941,2024-02-13,734.19
5699,13959,2024-01-21,846.53
5700,12204,2024-03-06,438.56
5701,28965,2024-03-18,1194.26
5702,25287,2024-02-07,990.28
5703,9187,2024-02-02,1435.92
5704,17151,2024-01-28,369.52
5705,43190,2024-03-03,959.17
5706,15651,2024-03-05,813.62
5707,6659,2024-03-27,1350.55
5708,28375,2024-02-09,123.12
5709,23880,2024-03-15,1160.34
5710,45459,2024-02-26,964.74
5711,35088,2024-03-10,942.72
5712,41988,2024-02-27,1322.96
5713,32267,2024-03-17,917.51
5714,42974,2024-03-08,1096.61
5715,1573,2024-01-21,996.9
5716,32570,2024-02-02,178.7
5717,35280,2024-01-05,240.22
5718,46452,2024-03-30,560.67
5719,16125,2024-01-28,1039.5
5720,13432,2024-01-15,117.56
5721,6180,2024-01-28,1177.09
5722,32680,2024-01-09,368.27
5723,940,2024-04-05,874.52
5724,29189,2024-01-14,365.64
5725,34756,2024-01-22,329.87
5726,49312,2024-03-13,554.55
5727,8826,2024-03-06,1388.54
5728,31073,2024-04-06,417.74
5729,35211,2024-03-14,148.9
5730,15256,2024-01-30,1332.79
5731,42005,2024-02-11,703.28
5732,22854,2024-02-19,961.9
5733,46719,2024-02-21,1337.81
5734,3461,2024-03-23,1153.02
5735,49940,2024-03-12,1211.04
5736,6833,2024-02-28,761.73
5737,33011,2024-03-11,1056.03
5738,11307,2024-03-24,1448.55
5739,48620,2024-02-01,1343.5
5740,36074,2024-03-09,949.65
5741,28456,2024-04-09,201.23
5742,27964,2024-03-20,1471.18
5743,34855,2024-01-17,400.19
5744,35413,2024-03-09,592.28
5745,27701,2024-03-25,279.3
5746,38262,2024-01-10,316.59
5747,41280,2024-03-16,1210.01
5748,49226,2024-01-24,262.14
5749,3022,2024-03-01,348.91
5750,3221,2024-02-14,323.52
5751,17938,2024-03-12,605.66
5752,23713,2024-01-20,1066.45
5753,151,2024-02-11,994.25
5754,12614,2024-02-14,1109.07
5755,18555,2024-04-08,1112.07
5756,35928,2024-01-23,84.26
5757,31351,2024-03-29,1052.05
5758,46959,2024-03-18,1052.09
5759,42917,2024-03-03,168.2
5760,4679,2024-01-24,686.51
5761,31151,2024-02-08,191.68
5762,48473,2024-03-03,350.98
5763,9732,2024-03-26,775.45
5764,36353,2024-02-26,97.06
5765,42835,2024-03-29,214.9
5766,26349,2024-02-20,200.59
5767,29574,2024-02-12,256.85
5768,45330,2024-01-09,150.69
5769,3930,2024-03-23,949.15
5770,18456,2024-01-28,333.61
5771,19452,2024-03-13,1304.9
5772,3299,2024-01-26,1336.42
5773,40427,2024-02-24,1061.27
5774,43439,2024-03-03,172.24
5775,1490,2024-02-16,1346.08
5776,34591,2024-02-18,674.53
5777,28460,2024-02-04,337.18
5778,31612,2024-03-12,1185.87
5779,46539,2024-02-14,572.3
5780,21751,2024-02-20,798.62
5781,10882,2024-03-19,1135.12
5782,14674,2024-02-04,223.59
5783,8479,2024-04-01,320.77
5784,27546,2024-02-18,1455.35
5785,33255,2024-03-18,1093.23
5786,32424,2024-02-14,408.2
5787,36419,2024-02-05,894.78
5788,31166,2024-03-14,346.94
5789,37801,2024-01-05,1308.96
5790,20533,2024-04-05,717.03
5791,33937,2024-04-11,1225.76
5792,22469,2024-03-25,1460.12
5793,20917,2024-04-08,1472.84
5794,46458,2024-01-26,275.42
5795,47694,2024-02-07,1421.62
5796,284,2024-03-01,463.81
5797,9411,2024-02-23,590.66
5798,5071,2024-02-11,169.45
5799,45663,2024-04-10,996.75
5800,40846,2024-01-19,994.65
5801,23543,2024-03-25,1183.4
5802,3634,2024-01-27,1423.69
5803,30495,2024-03-14,688.0
5804,35043,2024-01-13,658.56
5805,28959,2024-03-05,987.54
5806,46492,2024-02-10,1027.72
5807,9502,2024-02-18,712.24
5808,8643,2024-03-02,1385.45
5809,37787,2024-01-08,154.09
5810,34862,2024-03-02,1154.09
5811,12089,2024-02-05,375.28
5812,33904,2024-02-20,783.37
5813,9012,2024-03-06,1289.12
5814,16383,2024-02-11,548.04
5815,4037,2024-03-03,1357.55
5816,6805,2024-01-08,719.97
5817,46393,2024-03-09,1077.91
5818,4610,2024-01-16,1106.21
5819,48877,2024-02-15,450.36
5820,31258,2024-04-03,1358.93
5821,587,2024-03-17,256.95
5822,34496,2024-02-10,917.9
5823,31733,2024-02-20,1399.19
5824,3790,2024-04-02,124.01
5825,47186,2024-02-15,834.38
5826,1698,2024-03-06,429.94
5827,42441,2024-03-17,353.29
5828,33729,2024-01-14,411.95
5829,48481,2024-02-21,1361.82
5830,30690,2024-02-29,684.23
5831,36692,2024-01-22,414.97
5832,49991,2024-01-31,1397.13
5833,22133,2024-02-03,536.7
5834,7599,2024-01-07,1107.32
5835,38400,2024-01-30,842.79
5836,36522,2024-01-15,1044.42
5837,45536,2024-03-06,339.4
5838,12011,2024-03-12,1043.51
5839,11011,2024-02-09,1366.27
5840,27888,2024-02-10,223.29
5841,16165,2024-03-03,543.67
5842,17550,2024-01-17,1461.1
5843,16410,2024-02-10,399.78
5844,15732,2024-03-23,164.57
5845,41674,2024-02-24,158.18
5846,5991,2024-03-29,470.92
5847,43891,2024-03-24,782.72
5848,35692,2024-04-02,461.73
5849,25941,2024-02-17,478.88
5850,18850,2024-03-04,1260.62
5851,6975,2024-02-22,1169.06
5852,17320,2024-01-31,521.4
5853,10090,2024-01-18,569.74
5854,43035,2024-03-10,1456.94
5855,8239,2024-02-18,1429.22
5856,36343,2024-03-22,1461.8
5857,3505,2024-02-29,1413.66
5858,36286,2024-02-20,971.88
5859,44130,2024-03-24,517.82
5860,8962,2024-03-07,1456.68
5861,5330,2024-03-23,1134.8
5862,43092,2024-03-11,1089.97
5863,44455,2024-02-14,1212.62
5864,27393,2024-01-19,929.82
5865,40296,2024-01-24,908.23
5866,6661,2024-02-20,593.09
5867,22762,2024-01-11,294.05
5868,21431,2024-03-19,702.71
5869,9285,2024-03-19,814.67
5870,7290,2024-03-07,1326.49
5871,45320,2024-02-23,650.27
5872,36251,2024-02-07,1333.89
5873,3190,2024-03-10,530.88
5874,37043,2024-04-06,1421.44
5875,46573,2024-02-08,135.29
5876,47824,2024-02-25,825.97
5877,29950,2024-03-01,536.66
5878,5261,2024-03-07,498.07
5879,16158,2024-02-20,192.74
5880,44712,2024-03-29,1047.43
5881,16116,2024-02-29,637.42
5882,22023,2024-03-20,1427.66
5883,2266,2024-04-05,1091.64
